BlockCount,SuccessfulBlockCount,BlockPerMinute,DodgeCount,SuccessfulDodgeCount,DodgePerMinute,PanicDodges,DodgeDirection,JumpCount,SprintCount,AttackCount,SuccessfulAttackCount,AttackPerMinute,DamageDealt,DamageTaken,IsDied,label
4,2,0.7,7,3,1.23,1,3,5,8,14,7,2.47,203,83,0,1
2,1,0.26,2,1,0.26,0,1,0,2,11,7,1.44,80,105,1,3
6,4,1.74,3,2,0.87,0,0,7,1,19,11,5.52,385,96,0,0
0,0,0.0,0,0,0.0,0,0,2,1,0,0,0.0,0,150,1,3
2,1,0.63,4,2,1.26,0,3,3,2,10,5,3.14,158,196,1,1
0,0,0.0,6,3,0.82,1,1,7,9,21,7,2.87,184,16,0,1
2,1,0.34,1,1,0.17,0,2,5,7,18,6,3.06,188,34,0,1
0,0,0.0,4,2,1.08,1,0,4,3,15,7,4.04,90,140,1,1
10,8,1.45,3,2,0.44,0,1,6,4,15,9,2.18,168,147,1,0
3,2,0.42,2,2,0.28,0,0,3,2,0,0,0.0,0,170,1,3
12,6,1.7,0,0,0.0,0,1,6,1,17,7,2.4,105,75,0,0
4,2,0.53,4,2,0.53,1,3,0,2,0,0,0.0,0,129,1,3
2,1,0.57,0,0,0.0,0,3,6,5,0,0,0.0,0,161,1,3
0,0,0.0,0,0,0.0,0,1,2,0,23,11,3.52,340,83,0,1
0,0,0.0,0,0,0.0,0,1,5,3,11,4,2.31,56,96,1,3
1,1,0.14,0,0,0.0,0,3,3,5,10,4,1.42,125,178,1,3
3,2,0.47,1,1,0.16,0,2,6,1,15,6,2.35,163,162,1,1
6,3,0.9,5,4,0.75,0,0,3,7,18,6,2.7,138,104,0,2
0,0,0.0,3,1,0.51,1,1,0,7,21,8,3.54,246,40,0,1
8,5,2.61,0,0,0.0,0,0,1,2,3,1,0.98,20,117,1,2
6,4,1.14,0,0,0.0,0,1,1,5,5,3,0.95,45,168,1,2
4,3,0.51,0,0,0.0,0,1,5,1,11,5,1.39,86,103,1,2
1,1,0.13,3,2,0.39,0,1,3,3,17,13,2.23,294,24,0,1
3,2,1.33,5,2,2.21,1,1,0,8,18,7,7.97,163,98,0,0
6,5,2.01,1,1,0.33,0,0,1,0,2,1,0.67,30,178,1,2
2,1,0.72,3,1,1.08,1,1,10,13,14,6,5.02,179,47,0,1
12,5,1.89,3,2,0.47,0,3,6,2,20,6,3.15,147,153,0,0
4,2,0.58,1,1,0.14,0,2,7,1,12,8,1.74,236,114,1,1
3,1,0.91,0,0,0.0,0,0,0,3,2,1,0.61,15,171,1,3
4,2,0.79,2,1,0.4,0,3,5,4,16,12,3.18,135,173,1,2
11,8,1.56,1,1,0.14,0,3,11,12,25,18,3.55,573,77,0,0
6,3,0.94,4,3,0.63,0,0,9,0,22,12,3.44,143,119,0,0
7,4,1.33,0,0,0.0,0,0,9,15,25,14,4.76,226,95,0,0
1,1,0.18,0,0,0.0,0,2,12,0,21,12,3.79,329,16,0,1
5,2,0.99,0,0,0.0,0,3,2,0,9,4,1.78,81,171,1,2
0,0,0.0,7,3,1.85,1,3,2,3,0,0,0.0,0,92,1,3
9,5,1.67,3,2,0.56,0,3,2,7,16,5,2.97,87,149,0,0
6,3,0.98,4,2,0.65,1,2,4,0,20,6,3.26,62,68,0,2
6,4,0.83,6,3,0.83,1,1,8,0,19,10,2.62,175,81,0,0
5,3,0.86,5,2,0.86,1,0,10,0,1,1,0.17,24,150,1,3
0,0,0.0,1,1,0.15,0,0,4,0,1,1,0.15,19,152,1,3
0,0,0.0,3,1,1.01,0,1,1,4,16,6,5.4,140,142,1,1
0,0,0.0,3,2,0.63,0,2,10,6,11,7,2.31,223,163,1,1
0,0,0.0,0,0,0.0,0,1,0,3,0,0,0.0,0,87,1,3
4,2,1.15,0,0,0.0,0,2,2,0,14,7,4.02,117,124,1,2
0,0,0.0,0,0,0.0,0,0,1,0,15,7,2.36,151,178,1,3
6,5,0.75,0,0,0.0,0,1,0,7,5,2,0.63,47,101,1,2
10,8,3.85,5,2,1.93,1,0,8,10,24,9,9.25,304,97,0,0
3,2,0.68,4,3,0.91,0,1,15,0,18,9,4.08,315,108,0,1
3,2,0.44,0,0,0.0,0,2,1,3,20,13,2.94,207,78,0,1
0,0,0.0,0,0,0.0,0,2,7,0,18,9,5.58,254,88,0,1
15,8,2.81,4,3,0.75,0,3,5,6,23,12,4.31,233,158,0,0
0,0,0.0,0,0,0.0,0,0,5,5,2,1,0.31,10,98,1,3
4,3,0.7,0,0,0.0,0,1,7,8,19,12,3.34,123,75,0,2
3,2,0.96,6,4,1.92,1,0,3,18,21,11,6.71,237,30,0,0
8,6,1.94,0,0,0.0,0,1,2,11,16,7,3.87,155,87,0,0
2,1,0.3,0,0,0.0,0,3,6,1,0,0,0.0,0,124,1,3
8,4,1.5,1,1,0.19,0,2,7,0,2,1,0.38,27,172,1,2
0,0,0.0,5,2,2.46,1,3,6,5,27,11,13.29,191,58,0,1
7,4,1.07,0,0,0.0,0,0,0,9,12,5,1.83,120,81,0,2
0,0,0.0,1,1,0.45,0,3,0,4,12,8,5.43,140,159,1,1
6,3,0.93,4,3,0.62,0,0,2,5,23,7,3.55,99,130,0,2
6,5,1.87,7,5,2.18,0,3,2,1,17,13,5.29,262,25,0,0
0,0,0.0,1,1,0.13,0,0,2,3,10,4,1.29,63,137,1,3
4,2,0.95,2,2,0.48,0,0,6,6,10,7,2.38,164,140,1,2
1,1,0.25,0,0,0.0,0,1,1,1,6,3,1.51,45,181,1,3
8,4,2.76,2,1,0.69,0,3,3,2,21,11,7.26,250,127,0,0
11,6,2.87,8,4,2.09,2,0,0,6,20,14,5.22,195,136,0,0
0,0,0.0,3,1,0.41,1,1,2,4,0,0,0.0,0,158,1,3
2,2,0.25,1,1,0.13,0,3,0,5,20,11,2.51,317,29,0,1
0,0,0.0,0,0,0.0,0,1,1,0,0,0,0.0,0,187,1,3
5,3,1.07,5,4,1.07,0,0,3,0,17,5,3.62,108,42,0,0
6,4,0.95,2,1,0.32,0,1,6,8,14,6,2.21,71,44,0,2
0,0,0.0,4,2,0.55,1,1,1,10,25,15,3.42,374,20,0,1
4,2,0.72,8,5,1.44,1,3,6,0,16,6,2.88,100,86,0,1
3,2,0.69,8,4,1.84,2,2,0,7,18,6,4.14,139,95,0,1
4,3,0.89,4,1,0.89,1,1,0,22,19,9,4.25,206,52,0,0
9,7,1.46,4,3,0.65,0,3,2,6,19,11,3.08,364,111,0,0
2,2,0.99,0,0,0.0,0,1,7,3,17,11,8.42,261,49,0,0
4,2,0.7,0,0,0.0,0,0,1,0,3,1,0.52,25,134,1,3
4,2,0.97,1,1,0.24,0,0,0,4,2,1,0.48,20,96,1,3
11,5,1.63,4,3,0.59,0,1,7,3,21,15,3.1,506,135,0,0
3,2,1.17,0,0,0.0,0,0,0,5,8,3,3.13,88,113,1,2
4,2,0.72,4,2,0.72,1,3,1,3,10,7,1.81,120,191,1,1
9,7,1.84,2,1,0.41,0,2,1,2,6,4,1.23,124,141,1,2
0,0,0.0,0,0,0.0,0,0,5,0,4,3,0.68,62,149,1,3
0,0,0.0,0,0,0.0,0,1,1,8,16,6,6.7,184,68,0,1
0,0,0.0,2,1,0.36,0,2,1,0,3,2,0.55,61,184,1,3
13,10,2.42,3,2,0.56,0,3,8,2,22,14,4.1,206,56,0,0
2,1,0.37,0,0,0.0,0,3,2,5,11,6,2.05,165,111,1,3
0,0,0.0,11,6,1.96,2,1,1,3,1,1,0.18,17,173,1,3
5,2,0.83,2,1,0.33,0,2,1,4,10,4,1.65,70,165,1,2
9,6,1.32,5,3,0.73,1,1,9,0,18,6,2.64,104,116,0,0
2,1,0.55,2,1,0.55,0,1,8,2,20,11,5.53,310,65,0,1
0,0,0.0,5,3,0.72,1,0,12,5,17,10,2.45,157,40,0,1
4,3,0.8,6,5,1.2,0,0,2,0,18,8,3.61,80,36,0,1
11,5,4.47,4,3,1.62,0,1,6,13,26,13,10.56,362,114,0,0
1,1,0.43,4,2,1.7,1,0,9,0,23,11,9.78,157,85,0,1
3,3,0.75,5,3,1.25,1,0,1,0,18,11,4.49,139,65,0,1
4,2,0.6,1,1,0.15,0,2,11,3,11,8,1.64,128,129,1,2
0,0,0.0,2,2,0.32,0,0,8,3,18,7,2.88,136,31,0,1
7,5,1.04,5,4,0.74,0,1,0,12,17,8,2.53,175,36,0,0
4,3,0.78,3,2,0.59,0,1,8,6,20,7,3.92,78,25,0,0
4,3,0.86,0,0,0.0,0,3,4,4,8,5,1.72,171,93,1,2
0,0,0.0,1,1,0.35,0,1,1,6,5,3,1.73,84,191,1,3
3,2,0.76,2,1,0.5,0,0,0,2,11,8,2.77,145,117,1,1
0,0,0.0,0,0,0.0,0,1,0,7,20,9,4.34,162,38,0,1
0,0,0.0,2,1,0.79,0,3,4,2,27,20,10.67,424,89,0,1
7,5,2.11,0,0,0.0,0,3,1,2,6,2,1.81,51,198,1,2
0,0,0.0,5,3,0.89,1,1,10,8,26,15,4.65,205,11,0,1
10,8,1.56,5,3,0.78,1,0,0,10,16,5,2.49,74,109,0,0
1,1,0.13,0,0,0.0,0,3,0,3,1,1,0.13,31,185,1,3
0,0,0.0,9,4,1.18,2,0,0,9,22,12,2.9,197,23,0,1
1,1,0.17,3,2,0.51,0,2,9,0,8,5,1.37,98,128,1,3
10,6,2.21,4,3,0.88,0,1,1,12,19,13,4.2,413,88,0,0
2,1,0.34,0,0,0.0,0,0,2,11,19,7,3.27,186,60,0,1
4,2,0.6,1,1,0.15,0,0,0,8,18,6,2.68,111,53,0,1
0,0,0.0,2,1,0.74,0,0,10,14,24,17,8.86,461,25,0,1
1,1,0.22,0,0,0.0,0,2,2,2,2,1,0.45,10,143,1,3
0,0,0.0,6,4,0.85,1,3,7,7,23,8,3.27,227,99,0,1
1,1,0.23,3,2,0.7,0,0,4,16,21,11,4.88,244,80,0,1
9,7,1.66,6,3,1.1,1,3,8,3,22,13,4.05,394,62,0,0
2,1,0.36,6,4,1.09,1,0,0,8,22,7,3.98,237,44,0,1
3,2,0.97,2,1,0.64,0,1,4,4,4,2,1.29,66,113,1,3
9,7,2.16,0,0,0.0,0,0,6,7,24,8,5.75,262,51,0,0
0,0,0.0,3,2,0.75,0,3,7,3,21,10,5.24,228,159,1,1
0,0,0.0,5,2,2.32,1,2,4,2,20,14,9.27,266,64,0,1
0,0,0.0,4,1,1.86,1,2,5,4,15,11,6.99,238,73,0,1
7,6,1.0,2,1,0.29,0,3,4,11,20,12,2.86,327,82,0,0
1,1,0.27,4,2,1.1,1,2,6,1,26,10,7.15,321,36,0,1
7,6,1.37,0,0,0.0,0,3,4,9,19,13,3.72,197,54,0,0
7,4,1.85,0,0,0.0,0,2,3,0,13,7,3.43,231,208,1,2
0,0,0.0,0,0,0.0,0,3,0,0,32,12,4.19,365,41,0,1
2,1,0.56,8,6,2.25,0,1,4,1,28,20,7.87,689,40,0,1
3,2,0.66,3,2,0.66,0,0,1,4,13,8,2.84,256,177,1,1
0,0,0.0,9,5,1.24,1,1,10,7,18,11,2.49,187,34,0,1
0,0,0.0,4,2,0.57,0,0,4,1,17,11,2.41,139,18,0,1
1,1,0.32,1,1,0.32,0,1,2,0,0,0,0.0,0,163,1,3
2,1,0.29,0,0,0.0,0,1,2,3,0,0,0.0,0,164,1,3
4,2,0.84,0,0,0.0,0,2,7,2,8,5,1.68,127,201,1,2
15,10,3.06,1,1,0.2,0,0,0,13,15,6,3.06,181,55,0,0
0,0,0.0,4,2,1.43,1,0,3,0,8,4,2.86,130,116,1,1
0,0,0.0,5,3,2.01,0,1,0,5,0,0,0.0,0,106,1,3
10,4,1.57,1,1,0.16,0,3,0,3,19,12,2.98,122,76,0,0
1,1,0.2,3,1,0.6,1,1,11,0,7,4,1.41,59,85,1,3
0,0,0.0,6,2,1.3,2,1,5,7,22,14,4.76,175,30,0,1
0,0,0.0,3,2,0.47,0,2,0,6,22,15,3.45,286,81,0,1
12,7,1.82,7,3,1.06,2,2,3,0,23,14,3.49,315,111,0,0
0,0,0.0,9,6,3.05,1,0,6,3,14,6,4.74,67,29,0,1
10,5,1.77,3,2,0.53,0,1,4,0,23,10,4.06,187,75,0,0
13,6,4.62,8,6,2.84,1,0,3,0,19,8,6.76,116,82,0,0
2,1,0.31,1,1,0.15,0,3,9,7,15,5,2.3,131,30,0,1
11,6,1.85,4,2,0.67,1,0,1,1,22,9,3.7,194,146,0,0
0,0,0.0,6,4,0.78,0,1,3,1,18,7,2.33,157,69,0,1
14,6,5.8,13,10,5.39,1,0,3,1,3,2,1.24,41,244,1,0
4,3,1.71,4,2,1.71,1,0,6,0,0,0,0.0,0,120,1,2
4,3,1.08,3,2,0.81,0,2,2,1,3,1,0.81,15,160,1,2
2,1,0.56,1,1,0.28,0,0,8,1,1,1,0.28,23,150,1,3
3,2,0.86,4,3,1.15,0,0,2,0,19,12,5.46,341,17,0,0
3,2,0.4,1,1,0.13,0,1,5,0,16,5,2.15,120,162,1,3
6,5,1.72,0,0,0.0,0,0,2,0,3,2,0.86,66,128,1,2
9,6,2.48,5,4,1.38,0,0,3,9,21,12,5.78,233,83,0,0
10,5,1.53,7,4,1.07,1,3,9,1,17,8,2.59,173,169,0,0
1,1,0.21,2,2,0.43,0,2,0,2,8,5,1.7,61,157,1,3
3,2,0.45,1,1,0.15,0,3,0,2,1,1,0.15,25,196,1,3
8,7,3.34,3,2,1.25,0,3,3,5,0,0,0.0,0,171,1,2
4,3,0.81,2,1,0.41,0,2,2,1,5,2,1.02,28,138,1,3
1,1,0.45,0,0,0.0,0,0,6,1,19,13,8.63,307,142,1,1
3,2,1.26,0,0,0.0,0,2,6,0,14,7,5.89,163,113,0,2
2,2,0.27,3,2,0.4,0,3,10,11,29,17,3.9,202,24,0,1
4,3,1.41,2,1,0.71,0,2,2,1,10,4,3.53,110,123,1,2
6,3,1.16,2,1,0.39,0,1,7,4,17,10,3.27,256,104,0,2
6,2,1.34,0,0,0.0,0,0,8,5,21,14,4.7,206,77,0,0
0,0,0.0,2,1,0.49,0,3,6,6,20,10,4.9,217,52,0,1
0,0,0.0,0,0,0.0,0,2,3,0,21,12,2.84,336,99,0,1
0,0,0.0,1,1,0.47,0,3,6,3,5,3,2.35,70,128,1,3
5,2,0.84,5,2,0.84,1,0,7,10,21,15,3.51,298,84,0,0
4,3,0.51,4,2,0.51,1,0,0,0,27,14,3.47,253,28,0,0
5,3,0.93,7,4,1.31,1,0,5,1,21,14,3.92,354,101,0,0
0,0,0.0,3,1,0.39,1,2,3,8,21,14,2.76,469,68,0,1
3,2,1.3,10,4,4.32,2,0,3,1,16,8,6.92,214,54,0,1
0,0,0.0,4,2,0.89,1,0,3,10,18,7,3.99,83,11,0,1
5,3,1.4,0,0,0.0,0,3,3,5,26,13,7.3,280,80,0,0
0,0,0.0,3,2,0.47,0,0,5,11,20,13,3.13,420,11,0,1
0,0,0.0,0,0,0.0,0,3,8,5,4,2,0.51,25,136,1,3
0,0,0.0,6,5,1.7,0,1,0,3,19,10,5.37,347,65,0,1
5,4,0.84,4,2,0.68,0,3,0,0,10,7,1.69,236,88,1,2
5,4,1.57,1,1,0.31,0,1,10,6,11,5,3.45,60,122,1,2
1,1,0.19,2,1,0.37,0,3,6,5,17,10,3.15,333,69,0,1
8,7,1.67,7,3,1.46,1,3,5,9,23,9,4.81,172,29,0,0
1,1,0.13,1,1,0.13,0,0,1,9,22,8,2.81,249,38,0,1
2,1,0.35,4,2,0.71,0,0,9,6,21,14,3.72,286,34,0,1
0,0,0.0,6,2,1.46,1,0,5,0,23,8,5.61,168,62,0,1
11,9,4.1,0,0,0.0,0,2,9,3,25,11,9.31,284,85,0,0
2,1,0.69,0,0,0.0,0,3,3,13,19,13,6.53,382,84,0,0
0,0,0.0,0,0,0.0,0,1,0,0,0,0,0.0,0,191,1,3
0,0,0.0,1,1,0.29,0,2,7,4,22,16,6.28,397,173,1,1
2,2,0.28,7,3,0.99,2,0,7,3,20,15,2.82,220,17,0,1
0,0,0.0,0,0,0.0,0,3,4,2,4,2,0.75,37,163,1,3
6,3,1.17,7,3,1.36,1,3,8,0,21,7,4.09,131,129,0,0
3,2,1.12,9,5,3.35,2,0,0,6,22,14,8.18,304,35,0,1
0,0,0.0,0,0,0.0,0,1,2,4,7,4,0.98,73,124,1,3
0,0,0.0,3,1,0.47,1,0,0,11,20,7,3.16,89,19,0,1
7,3,2.91,1,1,0.42,0,1,7,2,22,14,9.14,191,88,0,0
0,0,0.0,6,3,0.96,1,1,5,16,20,6,3.2,65,71,0,1
0,0,0.0,3,1,0.57,1,0,5,1,18,12,3.42,261,68,0,1
1,1,0.4,0,0,0.0,0,1,4,0,23,8,9.24,271,88,0,1
0,0,0.0,0,0,0.0,0,0,10,2,1,1,0.21,13,83,1,3
6,5,1.22,0,0,0.0,0,1,6,0,22,8,4.48,269,31,0,0
0,0,0.0,3,2,1.0,0,1,0,5,7,5,2.34,142,159,1,3
5,3,0.65,4,2,0.52,0,0,6,6,20,12,2.61,311,91,0,0
1,1,0.14,5,2,0.7,1,2,2,4,20,13,2.82,340,65,0,1
0,0,0.0,7,4,1.16,1,2,1,11,22,11,3.66,337,58,0,1
2,1,0.42,8,4,1.68,1,1,3,15,24,11,5.03,139,81,0,1
2,1,0.45,4,2,0.89,1,0,8,9,13,5,2.91,113,81,0,1
8,6,1.35,10,4,1.69,2,2,5,0,14,7,2.37,192,107,0,0
2,1,0.38,4,2,0.76,1,3,4,2,17,9,3.22,222,181,1,1
15,11,6.32,4,2,1.69,1,0,10,5,14,8,5.9,247,131,0,0
0,0,0.0,1,1,0.2,0,0,3,4,14,6,2.76,71,91,1,3
3,1,0.44,5,2,0.73,1,0,11,9,23,17,3.36,464,91,0,0
7,3,1.47,2,1,0.42,0,1,2,3,10,4,2.1,93,217,1,2
0,0,0.0,3,2,1.3,0,0,2,0,22,16,9.52,312,84,1,1
10,7,1.49,0,0,0.0,0,1,10,9,21,6,3.13,111,122,0,0
8,5,2.49,0,0,0.0,0,2,1,1,22,11,6.86,281,119,0,0
0,0,0.0,0,0,0.0,0,1,5,9,9,4,2.53,129,120,1,3
5,4,1.67,1,1,0.33,0,1,0,1,19,10,6.36,224,75,0,0
4,2,1.0,5,4,1.26,0,1,11,5,21,12,5.27,367,36,0,0
0,0,0.0,1,1,0.15,0,1,6,6,21,10,3.21,201,97,0,1
0,0,0.0,0,0,0.0,0,0,6,12,16,8,3.13,100,83,0,1
0,0,0.0,0,0,0.0,0,0,8,0,1,1,0.31,12,124,1,3
4,3,0.55,4,3,0.55,0,3,1,2,20,12,2.75,135,100,1,1
7,6,0.96,4,3,0.55,0,0,6,5,18,12,2.47,234,70,0,0
10,8,1.38,1,1,0.14,0,2,4,2,16,7,2.22,129,64,0,0
4,2,1.17,3,1,0.87,1,3,2,1,14,8,4.08,224,35,0,0
0,0,0.0,6,3,1.27,1,0,4,3,18,10,3.82,286,59,0,1
3,2,0.38,5,3,0.63,1,1,11,14,15,7,1.9,79,53,0,1
1,1,0.15,1,1,0.15,0,1,2,1,5,3,0.75,47,178,1,3
6,4,2.77,5,3,2.31,0,3,0,1,18,8,8.32,135,96,0,0
2,2,0.84,4,3,1.67,0,3,8,3,23,8,9.62,190,92,0,0
11,7,2.3,1,1,0.21,0,2,9,3,21,8,4.39,109,137,0,0
4,2,0.54,4,3,0.54,0,0,11,2,2,1,0.27,13,168,1,3
0,0,0.0,7,4,1.34,1,2,3,6,19,12,3.63,403,29,0,1
4,2,0.8,1,1,0.2,0,1,6,4,6,4,1.2,120,146,1,2
9,4,3.42,5,3,1.9,1,1,3,3,27,20,10.26,290,91,0,0
4,2,0.67,0,0,0.0,0,0,6,10,17,11,2.86,222,94,0,2
0,0,0.0,4,2,0.58,1,0,0,8,16,5,2.31,94,95,0,1
0,0,0.0,7,3,1.63,1,2,2,4,20,14,4.67,417,75,0,1
0,0,0.0,1,1,0.15,0,1,0,1,5,3,0.75,68,194,1,3
0,0,0.0,4,2,0.51,0,0,1,1,20,10,2.57,132,67,0,1
0,0,0.0,0,0,0.0,0,1,1,0,7,4,2.17,114,85,1,3
7,4,1.36,5,3,0.97,0,3,6,3,23,17,4.47,339,92,0,0
13,10,3.49,1,1,0.27,0,2,12,3,21,11,5.64,182,53,0,0
6,4,0.89,0,0,0.0,0,0,8,2,5,4,0.74,78,142,1,2
3,2,0.55,4,2,0.73,1,0,4,13,19,6,3.48,135,83,0,1
0,0,0.0,2,1,0.34,0,0,3,0,20,8,3.44,149,49,0,1
2,1,0.29,1,1,0.15,0,3,3,1,19,9,2.8,144,72,0,1
0,0,0.0,0,0,0.0,0,1,15,3,0,0,0.0,0,199,1,3
5,2,0.67,0,0,0.0,0,1,0,0,0,0,0.0,0,149,1,3
10,5,1.92,0,0,0.0,0,1,3,1,12,9,2.31,264,247,1,2
0,0,0.0,2,1,0.68,0,1,4,2,17,8,5.77,114,52,0,1
4,2,0.65,2,1,0.32,0,3,0,0,17,5,2.75,55,61,0,1
2,1,0.3,0,0,0.0,0,1,4,0,11,7,1.63,184,181,1,3
1,1,0.26,0,0,0.0,0,0,2,0,19,11,4.87,323,51,0,1
10,5,1.4,7,5,0.98,1,0,5,8,18,7,2.52,212,117,0,0
1,1,0.13,3,1,0.4,0,1,2,5,11,6,1.48,134,144,1,3
0,0,0.0,2,2,0.55,0,3,8,5,14,9,3.82,136,115,1,1
4,3,0.51,0,0,0.0,0,0,6,5,19,12,2.4,341,96,0,2
0,0,0.0,9,5,3.16,2,3,7,11,18,9,6.33,247,34,0,1
0,0,0.0,4,2,1.25,1,2,1,6,26,11,8.09,178,13,0,1
3,2,0.97,1,1,0.32,0,0,0,7,18,13,5.8,424,40,0,0
0,0,0.0,3,2,0.41,0,0,4,5,21,13,2.85,164,35,0,1
1,1,0.17,6,3,1.01,1,0,8,13,23,11,3.88,380,92,0,1
1,1,0.34,1,1,0.34,0,2,5,7,4,2,1.37,63,185,1,3
0,0,0.0,2,1,0.43,0,0,5,3,18,11,3.88,299,17,0,1
5,3,0.88,0,0,0.0,0,1,10,1,18,7,3.16,234,33,0,2
7,5,2.8,4,3,1.6,0,1,0,5,24,9,9.6,253,54,0,0
10,7,1.37,0,0,0.0,0,2,0,9,24,13,3.29,192,83,0,0
6,3,0.88,0,0,0.0,0,0,2,1,6,3,0.88,63,204,1,2
0,0,0.0,0,0,0.0,0,1,0,8,19,11,3.78,130,87,0,1
0,0,0.0,2,1,0.26,0,1,2,5,9,3,1.15,59,125,1,3
6,4,1.33,4,3,0.89,0,1,4,4,14,8,3.11,228,173,1,2
0,0,0.0,1,1,0.13,0,3,0,1,11,5,1.39,98,82,1,3
4,2,0.67,3,1,0.5,1,0,1,5,16,5,2.66,91,56,0,1
0,0,0.0,6,2,1.03,1,3,8,5,22,8,3.79,199,42,0,1
2,1,0.67,10,7,3.34,1,2,11,5,21,15,7.01,477,98,0,1
9,4,1.23,4,3,0.55,0,1,9,4,18,12,2.47,134,120,0,0
9,5,1.97,4,3,0.88,0,2,4,6,21,9,4.6,177,108,0,0
0,0,0.0,3,2,1.01,0,1,0,4,20,13,6.73,181,54,0,1
1,1,0.48,1,1,0.48,0,0,1,2,16,9,7.71,246,115,1,1
7,4,1.31,5,3,0.93,0,2,12,13,19,14,3.55,177,44,0,0
9,6,1.74,7,4,1.36,1,1,3,3,23,11,4.45,293,87,0,0
3,1,0.47,3,1,0.47,1,2,2,1,25,15,3.96,257,99,0,1
0,0,0.0,2,1,0.27,0,0,0,4,19,6,2.59,90,29,0,1
0,0,0.0,2,2,0.81,0,3,15,1,0,0,0.0,0,117,1,3
0,0,0.0,8,3,1.25,1,1,2,5,21,15,3.29,157,83,0,1
3,2,0.96,1,1,0.32,0,0,4,7,21,11,6.72,230,59,0,0
7,4,0.98,0,0,0.0,0,1,2,11,21,9,2.94,95,109,0,2
3,1,0.43,0,0,0.0,0,2,3,3,5,2,0.72,44,189,1,3
5,3,0.95,5,4,0.95,0,2,4,2,0,0,0.0,0,217,1,3
15,7,2.4,0,0,0.0,0,1,7,8,21,12,3.35,216,162,0,0
0,0,0.0,9,5,2.32,2,3,13,3,18,8,4.63,106,99,0,1
0,0,0.0,7,5,1.45,1,0,6,2,15,11,3.11,214,41,0,1
3,2,0.43,6,3,0.87,1,1,7,7,22,7,3.17,188,58,0,1
5,3,1.05,3,2,0.63,0,3,2,0,0,0,0.0,0,160,1,2
5,4,1.21,5,3,1.21,1,3,3,4,25,18,6.03,419,36,0,0
6,5,1.21,5,3,1.01,1,2,1,7,26,12,5.24,297,79,0,0
0,0,0.0,1,1,0.14,0,3,1,2,0,0,0.0,0,183,1,3
5,2,1.25,1,1,0.25,0,0,10,5,19,10,4.74,172,80,0,2
6,4,1.97,0,0,0.0,0,3,6,6,11,7,3.62,98,181,1,2
0,0,0.0,0,0,0.0,0,0,2,1,2,1,0.32,16,124,1,3
9,7,1.29,3,1,0.43,1,0,15,19,22,16,3.16,250,64,0,0
12,7,4.61,2,1,0.77,0,0,17,6,22,14,8.45,322,99,0,0
3,1,0.87,2,1,0.58,0,1,0,7,4,2,1.16,48,144,1,3
4,2,1.4,6,3,2.1,1,0,2,4,25,16,8.77,538,104,0,0
2,1,0.49,0,0,0.0,0,0,0,4,4,2,0.98,30,113,1,3
4,3,0.85,0,0,0.0,0,0,1,1,15,7,3.19,182,72,0,2
2,1,0.31,2,2,0.31,0,0,9,7,19,12,2.93,365,87,0,1
6,3,1.02,3,2,0.51,0,1,3,11,24,18,4.06,432,52,0,0
5,4,0.87,5,3,0.87,0,1,6,0,15,5,2.62,82,125,1,2
0,0,0.0,4,1,0.97,1,0,1,3,16,8,3.89,133,70,0,1
0,0,0.0,3,1,0.43,1,2,3,7,17,9,2.41,99,171,1,1
1,1,0.21,3,2,0.62,0,3,1,8,13,6,2.69,106,119,1,1
0,0,0.0,0,0,0.0,0,2,5,0,16,7,2.03,200,41,0,1
2,1,0.34,8,6,1.38,1,0,0,8,16,5,2.76,56,93,0,1
4,2,1.45,0,0,0.0,0,2,4,0,0,0,0.0,0,132,1,2
5,2,0.83,9,3,1.49,2,0,6,1,23,11,3.8,304,59,0,0
1,1,0.25,1,1,0.25,0,0,2,1,17,7,4.3,207,90,1,1
7,3,1.14,0,0,0.0,0,0,0,4,10,7,1.63,150,232,1,2
1,1,0.41,6,2,2.48,1,3,13,15,20,13,8.27,357,18,0,1
4,2,1.31,1,1,0.33,0,0,7,9,21,11,6.89,217,86,0,0
0,0,0.0,0,0,0.0,0,0,6,1,4,2,0.56,28,163,1,3
5,3,1.49,5,3,1.49,1,0,10,12,24,14,7.14,279,69,0,0
0,0,0.0,0,0,0.0,0,3,0,0,21,9,2.99,220,78,0,1
0,0,0.0,0,0,0.0,0,2,0,1,20,8,5.44,270,36,0,1
1,1,0.17,1,1,0.17,0,0,10,10,22,14,3.76,164,79,0,1
8,7,1.3,0,0,0.0,0,1,2,0,23,7,3.73,159,83,0,0
1,1,0.2,9,5,1.77,2,1,9,0,22,8,4.33,146,32,0,1
6,5,1.57,1,1,0.26,0,2,2,2,18,5,4.7,114,173,1,2
9,5,2.75,5,2,1.53,1,0,8,3,19,7,5.8,74,110,0,0
7,3,3.18,0,0,0.0,0,3,9,9,21,7,9.55,125,101,0,0
3,2,0.78,0,0,0.0,0,0,6,2,17,13,4.45,396,159,1,2
0,0,0.0,3,2,0.51,0,2,0,0,2,1,0.34,24,161,1,3
9,6,1.18,5,3,0.66,1,0,4,1,19,7,2.49,149,121,0,0
0,0,0.0,5,4,0.69,0,1,3,2,10,4,1.38,69,91,1,3
2,1,0.3,5,3,0.76,1,1,10,7,15,11,2.27,192,40,0,1
11,8,1.63,3,1,0.45,1,1,2,0,18,10,2.67,196,95,0,0
